greedy_avg,0.1,100,62,19480,0.059
greedy_avg,0.1,150,92,29280,0.046
greedy_avg,0.1,200,122,37680,0.059
greedy_avg,0.1,250,147,46880,0.089
greedy_avg,0.1,300,167,54580,0.147
greedy_avg,0.1,350,188,62720,0.209
greedy_avg,0.1,400,208,68720,0.314
greedy_avg,0.1,450,228,76120,0.411
greedy_avg,0.1,500,253,85620,0.559
greedy_avg,0.1,600,287,98680,0.773
greedy_avg,0.1,800,359,127160,1.542
greedy_avg,0.1,1000,421,154640,2.919
greedy_avg,0.1,1500,554,217260,6.808
greedy_avg,0.1,2000,666,277640,13.139
greedy_avg,0.1,2500,775,321800,21.908
greedy_avg,0.1,3042,892,388880,35.005
greedy_avg,0.2,100,47,10680,0.066
greedy_avg,0.2,150,69,15560,0.027
greedy_avg,0.2,200,88,19320,0.064
greedy_avg,0.2,250,104,24260,0.083
greedy_avg,0.2,300,114,26860,0.117
greedy_avg,0.2,350,128,30220,0.185
greedy_avg,0.2,400,143,41320,0.234
greedy_avg,0.2,450,150,43400,0.315
greedy_avg,0.2,500,168,47920,0.418
greedy_avg,0.2,600,179,44660,0.667
greedy_avg,0.2,800,202,54880,1.343
greedy_avg,0.2,1000,242,72280,2.43
greedy_avg,0.2,1500,295,88400,5.685
greedy_avg,0.2,2000,337,105980,10.2
greedy_avg,0.2,2500,370,124100,16.984
greedy_avg,0.2,3042,407,145080,26.786
greedy_avg,0.3,100,39,7060,0.078
greedy_avg,0.3,150,57,10580,0.033
greedy_avg,0.3,200,66,12140,0.057
greedy_avg,0.3,250,72,14380,0.11
greedy_avg,0.3,300,76,15440,0.161
greedy_avg,0.3,350,90,18400,0.232
greedy_avg,0.3,400,99,20460,0.285
greedy_avg,0.3,450,108,22920,0.372
greedy_avg,0.3,500,113,24220,0.457
greedy_avg,0.3,600,115,25700,0.803
greedy_avg,0.3,800,133,31420,1.69
greedy_avg,0.3,1000,150,36800,2.774
greedy_avg,0.3,1500,189,50160,5.941
greedy_avg,0.3,2000,213,61120,10.765
greedy_avg,0.3,2500,232,71080,17.473
greedy_avg,0.3,3042,239,78060,27.256
greedy_avg,0.4,100,29,4660,0.097
greedy_avg,0.4,150,44,7060,0.038
greedy_avg,0.4,200,49,8260,0.086
greedy_avg,0.4,250,53,9520,0.146
greedy_avg,0.4,300,58,10420,0.2
greedy_avg,0.4,350,65,12000,0.273
greedy_avg,0.4,400,68,12720,0.345
greedy_avg,0.4,450,77,14880,0.464
greedy_avg,0.4,500,82,16380,0.553
greedy_avg,0.4,600,91,18540,0.829
greedy_avg,0.4,800,95,21100,1.68
greedy_avg,0.4,1000,115,26000,2.926
greedy_avg,0.4,1500,134,35860,6.526
greedy_avg,0.4,2000,155,42100,11.497
greedy_avg,0.4,2500,166,49640,18.259
greedy_avg,0.4,3042,172,55280,28.393
